unix,low,high,open,close,volume,date,vol_fiat
1607126400,15.5,23.62,15.61,19.19,309783.986907,2020-12-05,5944754.708745331
1607040000,15.5,17.39,17.08,15.6,41371.128625,2020-12-04,645389.6065499999
1606953600,16.2,17.5,16.88,17.25,42510.572967,2020-12-03,733307.38368075
1606867200,14.8,17.49,15.8,16.86,51636.222931,2020-12-02,870586.7186166599
1606780800,15.51,16.5,16.32,15.8,22246.232527,2020-12-01,351490.4739266
1606694400,15.33,16.8,15.61,16.32,34241.567347,2020-11-30,558822.37910304
1606608000,15.18,16.79,15.52,15.51,29294.971486,2020-11-29,454365.00774786
1606521600,14.75,16.09,15.11,15.67,28168.460641,2020-11-28,441399.77824447
1606435200,14.5,15.49,14.81,15.11,22200.870824,2020-11-27,335455.15815064
1606348800,13.75,16.84,16.25,14.81,90552.146447,2020-11-26,1341077.2888800702
1606262400,15.93,17.89,17.77,16.25,57083.99064,2020-11-25,927614.8479
1606176000,16.77,17.98,16.91,17.76,98484.709562,2020-11-24,1749088.4418211202
1606089600,16.11,17.0,16.25,16.8,39513.993971,2020-11-23,663835.0987128001
1606003200,15.91,16.97,16.72,16.32,41146.412333,2020-11-22,671509.44927456
1605916800,15.49,16.87,15.95,16.72,52430.987734,2020-11-21,876646.11491248
1605830400,15.83,16.29,15.96,15.96,21753.969493,2020-11-20,347193.35310828005
1605744000,15.95,16.74,16.44,15.99,26972.142441,2020-11-19,431284.55763159
1605657600,15.5,16.83,16.57,16.44,35014.980413,2020-11-18,575646.27798972
1605571200,15.9,17.39,17.27,16.58,48211.441078,2020-11-17,799345.69307324
1605484800,15.72,17.49,15.76,17.28,68095.255131,2020-11-16,1176686.00866368
1605398400,15.56,16.54,15.91,15.77,32368.685193,2020-11-15,510454.16549361
1605312000,15.23,16.45,15.69,16.02,23615.48942,2020-11-14,378320.14050840004
1605225600,15.0,16.0,15.17,15.76,25960.562377,2020-11-13,409138.46306151996
1605139200,15.0,16.89,16.23,15.15,21404.706644,2020-11-12,324281.30565660005
1605052800,15.31,17.0,15.7,16.03,37155.584979,2020-11-11,595604.0272133701
1604966400,14.5,16.99,15.51,15.7,54085.771316,2020-11-10,849146.6096612
1604880000,13.4,16.77,13.84,15.51,85103.636409,2020-11-09,1319957.40070359
1604793600,13.15,14.62,13.89,13.87,27991.769113,2020-11-08,388245.83759730996
1604707200,13.8,15.8,14.52,13.89,36246.110941,2020-11-07,503458.48097049
1604620800,13.91,14.88,14.11,14.52,30251.068974,2020-11-06,439245.52150248
1604534400,13.75,15.21,14.53,14.19,35097.521737,2020-11-05,498033.83344803
1604448000,13.65,15.68,14.32,14.52,33067.525324,2020-11-04,480140.46770448
1604361600,13.0,17.05,14.89,14.28,84268.326108,2020-11-03,1203351.6968222398
1604275200,13.57,15.0,13.8,14.9,25955.090814,2020-11-02,386730.8531286
1604188800,13.29,14.74,13.59,13.92,22925.971189,2020-11-01,319129.51895088
1604102400,13.03,13.84,13.23,13.59,12761.732733,2020-10-31,173431.94784147
1604016000,12.4,14.29,13.39,13.26,32709.218589,2020-10-30,433724.23849014
1603929600,12.3,14.0,12.3,13.46,44082.969028,2020-10-29,593356.7631168801
1603843200,12.02,13.16,13.05,12.3,22020.868339,2020-10-28,270856.6805697
1603756800,12.77,13.37,13.0,13.05,14239.214067,2020-10-27,185821.74357435002
1603670400,12.93,13.42,13.32,12.99,12894.203317,2020-10-26,167495.70108783
1603584000,13.26,13.6,13.52,13.3,9651.061878,2020-10-25,128359.12297740001
1603497600,13.4,13.98,13.55,13.55,10169.537667,2020-10-24,137797.23538785
1603411200,13.41,13.8,13.6,13.55,11779.957516,2020-10-23,159618.4243418
1603324800,13.47,13.78,13.48,13.61,13610.607469,2020-10-22,185240.36765309
