"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"18.03.2020","4,5978","4,6243","4,6673","4,3295","2,95M","-0,15%"
"17.03.2020","4,6047","4,5163","4,9609","4,3775","5,83M","3,22%"
"16.03.2020","4,4609","5,0417","5,0417","4,0674","8,07M","-11,51%"
"15.03.2020","5,0412","4,6084","5,2781","4,5373","4,08M","9,80%"
"14.03.2020","4,5912","4,8142","4,9003","4,4860","4,84M","-5,06%"
"13.03.2020","4,8357","3,7316","5,2214","3,0785","12,61M","28,88%"
"12.03.2020","3,7521","6,5987","6,6160","3,6205","10,27M","-43,10%"
"11.03.2020","6,5941","6,8209","6,8795","6,1337","3,96M","-3,20%"
"10.03.2020","6,8123","6,9371","6,9546","6,6219","3,14M","-1,70%"
"09.03.2020","6,9304","6,4490","7,0377","6,3777","7,34M","7,81%"
"08.03.2020","6,4284","7,8017","7,8017","6,2472","4,63M","-17,68%"
"07.03.2020","7,8093","8,2220","8,2220","7,7479","1,89M","-5,03%"
"06.03.2020","8,2228","8,1610","8,2973","7,9178","2,12M","0,51%"
"05.03.2020","8,1814","7,9384","8,4123","7,9384","2,89M","3,03%"
"04.03.2020","7,9408","8,4814","8,5154","7,6647","3,47M","-6,32%"
"03.03.2020","8,4764","8,4509","8,6121","8,1610","4,05M","0,30%"
"02.03.2020","8,4511","7,7177","8,6516","7,6939","4,37M","9,16%"
"01.03.2020","7,7419","7,3643","7,9126","7,3643","3,68M","5,30%"
"29.02.2020","7,3524","7,4497","7,6577","7,3300","2,26M","-1,38%"
"28.02.2020","7,4554","7,7138","7,8369","7,1806","4,14M","-3,38%"
"27.02.2020","7,7166","7,6582","8,0630","7,3307","4,82M","0,68%"
"26.02.2020","7,6645","9,1430","9,3514","7,2802","7,21M","-16,62%"
"25.02.2020","9,1926","9,3481","9,4518","8,9500","2,31M","-1,79%"
"24.02.2020","9,3603","9,7308","9,7738","9,0010","2,61M","-4,09%"
"23.02.2020","9,7599","9,4866","9,9679","9,4604","2,38M","2,68%"
"22.02.2020","9,5050","9,4260","9,7229","9,3071","2,51M","0,92%"
"21.02.2020","9,4180","8,8831","9,8602","8,7771","4,12M","5,93%"
"20.02.2020","8,8906","8,7766","9,0339","8,3643","3,80M","0,82%"
"19.02.2020","8,8184","9,8671","9,8671","8,6753","3,02M","-10,53%"
"18.02.2020","9,8560","9,6732","9,9983","9,1517","4,01M","1,96%"
"17.02.2020","9,6670","9,5465","9,8967","8,6972","7,21M","0,80%"
"16.02.2020","9,5902","10,3971","10,6598","8,9082","7,09M","-7,83%"
"15.02.2020","10,4054","12,0138","12,0526","9,7608","5,95M","-13,37%"
"14.02.2020","12,0115","12,0495","12,0732","11,6800","2,15M","-0,51%"
"13.02.2020","12,0735","12,2222","13,0414","11,3196","6,33M","-1,10%"
"12.02.2020","12,2084","11,9600","12,4425","11,9600","3,47M","2,02%"
"11.02.2020","11,9664","11,8401","12,1451","11,5962","4,05M","1,16%"
"10.02.2020","11,8286","11,7128","12,0685","11,3797","4,25M","1,03%"
"09.02.2020","11,7077","11,6984","12,1414","11,3186","3,05M","0,07%"
"08.02.2020","11,7000","11,6919","11,9413","11,1301","2,99M","-0,09%"
"07.02.2020","11,7100","12,1139","12,2615","11,4237","4,63M","-3,68%"
"06.02.2020","12,1571","12,3500","13,1830","11,0368","8,40M","-1,50%"
"05.02.2020","12,3421","11,4111","12,6173","11,3382","4,82M","8,17%"
"04.02.2020","11,4103","11,7715","11,8963","11,1241","4,27M","-3,18%"
"03.02.2020","11,7854","11,3623","12,1922","11,3100","4,95M","3,91%"
"02.02.2020","11,3418","11,5297","11,7350","11,1930","3,87M","-1,63%"
"01.02.2020","11,5300","11,3374","11,7856","11,0968","4,49M","1,76%"
"31.01.2020","11,3310","12,2839","12,2969","10,7278","6,93M","-7,74%"
"30.01.2020","12,2821","12,2403","12,6871","11,7001","9,14M","0,09%"
"29.01.2020","12,2709","11,4080","12,8627","11,3533","12,34M","7,26%"
"28.01.2020","11,4408","10,4322","11,6990","10,3685","11,51M","9,78%"
"27.01.2020","10,4219","9,1906","11,1600","9,1742","9,78M","13,66%"
"26.01.2020","9,1694","8,3620","9,3555","8,2380","3,70M","9,13%"
"25.01.2020","8,4020","8,6123","8,6476","8,1516","2,87M","-2,44%"
"24.01.2020","8,6123","8,4498","8,8350","7,8682","6,11M","1,95%"
"23.01.2020","8,4473","9,3566","9,3801","8,2037","4,85M","-9,60%"
"22.01.2020","9,3446","8,9388","9,5233","8,9272","4,28M","4,62%"
"21.01.2020","8,9316","8,6361","9,1279","8,5320","3,99M","3,31%"
"20.01.2020","8,6455","8,5456","9,0860","8,0861","6,51M","1,36%"
"19.01.2020","8,5296","8,2882","9,4409","7,7921","11,98M","2,76%"
"18.01.2020","8,3005","9,5436","9,7478","8,2008","13,27M","-12,46%"
"17.01.2020","9,4822","8,4300","11,9670","8,1804","20,38M","12,81%"
"16.01.2020","8,4053","7,9835","8,6086","7,3182","8,61M","5,21%"
"15.01.2020","7,9888","6,7621","8,1100","6,6508","10,58M","17,58%"
"14.01.2020","6,7944","5,4744","6,9970","5,4717","8,35M","24,26%"
"13.01.2020","5,4677","5,5901","5,5901","5,3308","1,11M","-1,95%"
"12.01.2020","5,5765","5,5692","5,6472","5,3657","2,13M","-0,09%"
"11.01.2020","5,5818","5,3515","5,8014","5,3183","5,11M","4,26%"
